,time,type
30164,28921,reply
30165,28921,retweet
30166,28921,retweet
30167,28922,reply
30168,28923,reply
30169,28923,retweet
30170,28924,retweet
30171,28924,reply
30172,28926,reply
30173,28926,reply
30174,28929,retweet
30175,28929,retweet
30176,28931,retweet
30177,28931,retweet
30178,28932,retweet
30179,28936,retweet
30180,28937,retweet
30181,28938,retweet
30182,28939,reply
30183,28939,reply
30184,28941,retweet
30185,28942,retweet
30186,28943,retweet
30187,28943,retweet
30188,28945,reply
30189,28945,retweet
30190,28946,reply
30191,28946,retweet
30192,28946,retweet
30193,28946,retweet
30194,28947,retweet
30195,28947,retweet
30196,28948,reply
30197,28950,retweet
30198,28953,retweet
30199,28954,retweet
30200,28954,retweet
30201,28954,retweet
30202,28955,retweet
30203,28956,reply
30204,28957,retweet
30205,28958,reply
30206,28961,retweet
30207,28961,reply
30208,28963,retweet
30209,28964,reply
30210,28965,reply
30211,28968,retweet
30212,28970,retweet
30213,28972,reply
30214,28972,reply
30215,28974,message
30216,28975,retweet
30217,28976,reply
30218,28976,retweet
30219,28977,retweet
30220,28977,retweet
30221,28977,reply
30222,28978,reply
30223,28978,reply
30224,28978,message
30225,28978,retweet
30226,28979,reply
30227,28979,reply
30228,28981,retweet
30229,28981,reply
30230,28982,reply
30231,28983,reply
30232,28984,reply
30233,28984,reply
30234,28987,reply
30235,28987,retweet
30236,28990,retweet
30237,28991,retweet
30238,28991,message
30239,28993,message
30240,28994,reply
30241,28995,retweet
30242,28997,retweet
30243,28999,retweet
30244,29000,retweet
30245,29000,retweet
30246,29001,retweet
30247,29003,reply
30248,29003,reply
30249,29004,retweet
30250,29005,message
30251,29006,retweet
30252,29008,reply
30253,29010,retweet
30254,29011,reply
30255,29011,retweet
30256,29013,reply
30257,29013,retweet
30258,29014,reply
30259,29015,retweet
30260,29015,retweet
30261,29016,retweet
30262,29017,reply
30263,29018,retweet
30264,29018,retweet
30265,29019,retweet
30266,29021,retweet
30267,29022,retweet
30268,29022,message
30269,29023,message
30270,29023,retweet
30271,29025,reply
30272,29026,retweet
30273,29027,reply
30274,29028,reply
30275,29035,retweet
30276,29036,reply
30277,29036,reply
30278,29036,retweet
30279,29037,message
30280,29037,retweet
30281,29042,message
30282,29043,retweet
30283,29045,retweet
30284,29045,retweet
30285,29046,reply
30286,29046,retweet
30287,29047,retweet
30288,29047,retweet
30289,29047,retweet
30290,29049,retweet
30291,29050,reply
30292,29051,reply
30293,29051,reply
30294,29052,retweet
30295,29053,retweet
30296,29053,reply
30297,29054,retweet
30298,29054,reply
30299,29054,reply
30300,29055,retweet
30301,29056,message
30302,29058,retweet
30303,29058,retweet
30304,29058,retweet
30305,29059,retweet
30306,29061,retweet
30307,29063,reply
30308,29064,retweet
30309,29066,retweet
30310,29066,reply
30311,29067,message
30312,29067,retweet
30313,29067,reply
30314,29067,retweet
30315,29068,reply
30316,29068,reply
30317,29069,retweet
30318,29069,retweet
30319,29069,reply
30320,29070,reply
30321,29070,retweet
30322,29071,retweet
30323,29071,retweet
30324,29073,retweet
30325,29073,retweet
30326,29074,retweet
30327,29075,retweet
30328,29075,reply
30329,29075,retweet
30330,29076,reply
30331,29076,message
30332,29077,retweet
30333,29077,reply
30334,29079,retweet
30335,29081,retweet
30336,29083,retweet
30337,29083,retweet
30338,29083,retweet
30339,29083,reply
30340,29085,retweet
30341,29086,retweet
30342,29086,reply
30343,29087,retweet
30344,29087,reply
30345,29089,retweet
30346,29090,retweet
30347,29092,reply
30348,29092,reply
30349,29093,retweet
30350,29093,message
30351,29094,retweet
30352,29095,retweet
30353,29095,retweet
30354,29096,retweet
30355,29096,reply
30356,29097,reply
30357,29099,reply
30358,29099,retweet
30359,29100,retweet
30360,29101,reply
30361,29101,retweet
30362,29101,message
30363,29101,retweet
30364,29102,retweet
30365,29102,reply
30366,29104,retweet
30367,29106,retweet
30368,29106,reply
30369,29107,retweet
30370,29107,reply
30371,29107,retweet
30372,29107,retweet
30373,29108,retweet
30374,29108,retweet
30375,29110,reply
30376,29111,retweet
30377,29111,retweet
30378,29112,reply
30379,29112,reply
30380,29113,retweet
30381,29113,reply
30382,29115,retweet
30383,29116,retweet
30384,29119,retweet
30385,29120,retweet
30386,29121,retweet
30387,29121,reply
30388,29121,reply
30389,29124,reply
30390,29124,reply
30391,29125,retweet
30392,29126,reply
30393,29127,retweet
30394,29128,reply
30395,29128,reply
30396,29129,retweet
30397,29131,retweet
30398,29131,retweet
30399,29132,retweet
30400,29132,reply
30401,29132,reply
30402,29132,retweet
30403,29133,retweet
30404,29136,reply
30405,29137,retweet
30406,29140,retweet
30407,29141,retweet
30408,29141,retweet
30409,29143,retweet
30410,29143,retweet
30411,29146,reply
30412,29146,retweet
30413,29148,retweet
30414,29148,retweet
30415,29149,retweet
30416,29149,reply
30417,29149,reply
30418,29149,retweet
30419,29149,retweet
30420,29150,retweet
30421,29150,retweet
30422,29150,retweet
30423,29150,retweet
30424,29151,retweet
30425,29154,retweet
30426,29155,retweet
30427,29156,retweet
30428,29157,retweet
30429,29158,retweet
30430,29160,retweet
30431,29161,retweet
30432,29161,reply
30433,29162,reply
30434,29164,reply
30435,29164,retweet
30436,29165,reply
30437,29165,retweet
30438,29166,reply
30439,29167,retweet
30440,29168,reply
30441,29169,message
30442,29169,reply
30443,29169,reply
30444,29170,retweet
30445,29171,retweet
30446,29171,retweet
30447,29171,retweet
30448,29171,retweet
30449,29172,retweet
30450,29172,retweet
30451,29172,reply
30452,29172,retweet
30453,29172,reply
30454,29172,retweet
30455,29172,retweet
30456,29172,retweet
30457,29172,retweet
30458,29172,retweet
30459,29172,retweet
30460,29173,retweet
30461,29173,retweet
30462,29173,retweet
30463,29173,reply
30464,29173,retweet
30465,29173,retweet
30466,29173,retweet
30467,29174,retweet
30468,29174,retweet
30469,29174,retweet
30470,29174,reply
30471,29175,retweet
30472,29175,reply
30473,29175,retweet
30474,29175,reply
30475,29176,retweet
30476,29177,retweet
30477,29177,retweet
30478,29177,retweet
30479,29178,retweet
30480,29178,retweet
30481,29179,retweet
30482,29179,retweet
30483,29179,retweet
30484,29179,retweet
30485,29179,retweet
30486,29180,retweet
30487,29180,retweet
30488,29180,retweet
30489,29181,retweet
30490,29181,retweet
30491,29181,retweet
30492,29182,reply
30493,29183,retweet
30494,29183,retweet
30495,29183,retweet
30496,29183,retweet
30497,29184,retweet
30498,29185,reply
30499,29185,retweet
30500,29187,reply
30501,29190,retweet
30502,29190,retweet
30503,29191,reply
30504,29192,retweet
30505,29192,retweet
30506,29196,reply
30507,29200,retweet
30508,29202,reply
30509,29206,retweet
30510,29207,reply
30511,29207,reply
30512,29208,retweet
30513,29208,retweet
30514,29209,retweet
30515,29209,retweet
30516,29211,retweet
30517,29212,retweet
30518,29213,reply
30519,29214,retweet
30520,29214,reply
30521,29215,retweet
30522,29216,retweet
30523,29217,reply
30524,29218,retweet
30525,29218,reply
30526,29221,reply
30527,29224,retweet
30528,29227,reply
30529,29229,retweet
30530,29231,retweet
30531,29234,retweet
30532,29234,retweet
30533,29235,reply
30534,29235,retweet
30535,29235,retweet
30536,29236,retweet
30537,29236,retweet
30538,29238,retweet
30539,29241,reply
30540,29241,reply
30541,29243,retweet
30542,29243,retweet
30543,29247,reply
30544,29247,retweet
30545,29247,retweet
30546,29248,retweet
30547,29248,reply
30548,29249,retweet
30549,29249,retweet
30550,29250,reply
30551,29251,retweet
30552,29252,retweet
30553,29252,reply
30554,29253,retweet
30555,29253,retweet
30556,29256,retweet
30557,29256,retweet
30558,29257,message
30559,29260,reply
30560,29260,retweet
30561,29260,retweet
30562,29260,retweet
30563,29261,reply
30564,29262,retweet
30565,29264,reply
30566,29265,retweet
30567,29267,retweet
30568,29267,reply
30569,29268,retweet
30570,29269,retweet
30571,29270,retweet
30572,29271,retweet
30573,29272,message
30574,29272,retweet
30575,29272,retweet
30576,29273,reply
30577,29274,reply
30578,29274,retweet
30579,29274,retweet
30580,29274,retweet
30581,29275,retweet
30582,29275,retweet
30583,29276,reply
30584,29277,retweet
30585,29277,retweet
30586,29277,retweet
30587,29279,reply
30588,29279,retweet
30589,29283,reply
30590,29284,retweet
30591,29285,retweet
30592,29285,retweet
30593,29287,retweet
30594,29289,retweet
30595,29293,reply
30596,29294,retweet
30597,29295,retweet
30598,29297,retweet
30599,29299,retweet
30600,29301,reply
30601,29303,reply
30602,29305,reply
30603,29305,retweet
30604,29305,reply
30605,29311,retweet
30606,29311,retweet
30607,29312,retweet
30608,29312,retweet
30609,29312,reply
30610,29312,message
30611,29313,retweet
30612,29314,retweet
30613,29316,reply
30614,29317,reply
30615,29317,retweet
30616,29318,reply
30617,29318,reply
30618,29320,retweet
30619,29320,retweet
30620,29321,reply
30621,29323,retweet
30622,29324,retweet
30623,29324,retweet
30624,29326,retweet
30625,29327,retweet
30626,29327,reply
30627,29327,reply
30628,29327,retweet
30629,29328,retweet
30630,29328,retweet
30631,29328,reply
30632,29328,retweet
30633,29330,retweet
30634,29333,retweet
30635,29333,retweet
30636,29334,retweet
30637,29335,reply
30638,29335,retweet
30639,29335,retweet
30640,29335,reply
30641,29337,retweet
30642,29338,retweet
30643,29339,retweet
30644,29339,retweet
30645,29339,retweet
30646,29342,retweet
30647,29342,reply
30648,29343,retweet
30649,29343,retweet
30650,29346,retweet
30651,29347,retweet
30652,29349,retweet
30653,29351,reply
30654,29352,retweet
30655,29353,retweet
30656,29354,retweet
30657,29354,retweet
30658,29356,retweet
30659,29357,retweet
30660,29358,retweet
30661,29358,retweet
30662,29359,message
30663,29359,retweet
30664,29360,retweet
30665,29362,retweet
30666,29362,retweet
30667,29362,retweet
30668,29364,reply
30669,29364,reply
30670,29365,reply
30671,29366,reply
30672,29368,message
30673,29368,retweet
30674,29373,retweet
30675,29375,retweet
30676,29375,retweet
30677,29375,reply
30678,29376,retweet
30679,29377,retweet
30680,29377,retweet
30681,29378,retweet
30682,29379,retweet
30683,29380,retweet
30684,29382,retweet
30685,29383,reply
30686,29384,retweet
30687,29385,reply
30688,29386,retweet
30689,29386,retweet
30690,29387,retweet
30691,29387,retweet
30692,29388,message
30693,29388,retweet
30694,29388,retweet
30695,29389,retweet
30696,29390,retweet
30697,29390,message
30698,29391,reply
30699,29392,retweet
30700,29393,retweet
30701,29394,retweet
30702,29395,retweet
30703,29395,reply
30704,29396,retweet
30705,29397,retweet
30706,29401,retweet
30707,29401,reply
30708,29402,retweet
30709,29402,reply
30710,29408,retweet
30711,29408,reply
30712,29408,message
30713,29409,reply
30714,29409,retweet
30715,29410,reply
30716,29411,retweet
30717,29411,reply
30718,29416,reply
30719,29416,reply
30720,29418,retweet
30721,29418,retweet
30722,29419,retweet
30723,29420,reply
30724,29421,retweet
30725,29423,reply
30726,29423,retweet
30727,29425,reply
30728,29425,retweet
30729,29427,retweet
30730,29428,reply
30731,29429,reply
30732,29429,retweet
30733,29435,reply
30734,29436,retweet
30735,29436,retweet
30736,29436,reply
30737,29436,retweet
30738,29437,reply
30739,29437,retweet
30740,29438,retweet
30741,29438,reply
30742,29439,message
30743,29439,retweet
30744,29442,retweet
30745,29442,retweet
30746,29442,retweet
30747,29445,retweet
30748,29445,retweet
30749,29446,retweet
30750,29447,retweet
30751,29447,retweet
30752,29447,reply
30753,29447,retweet
30754,29448,retweet
30755,29449,retweet
30756,29449,retweet
30757,29449,reply
30758,29449,message
30759,29450,retweet
30760,29450,retweet
30761,29450,retweet
30762,29451,reply
30763,29451,retweet
30764,29452,retweet
30765,29452,retweet
30766,29452,retweet
30767,29453,reply
30768,29453,retweet
30769,29454,retweet
30770,29454,reply
30771,29455,retweet
30772,29455,retweet
30773,29456,retweet
30774,29458,message
30775,29459,retweet
30776,29460,reply
30777,29461,retweet
30778,29462,retweet
30779,29464,reply
30780,29466,retweet
30781,29466,retweet
30782,29467,retweet
30783,29468,retweet
30784,29470,retweet
30785,29471,retweet
30786,29471,retweet
30787,29471,reply
30788,29471,reply
30789,29471,retweet
30790,29472,message
30791,29472,reply
30792,29473,reply
30793,29474,retweet
30794,29476,retweet
30795,29476,retweet
30796,29476,retweet
30797,29477,retweet
30798,29478,retweet
30799,29478,reply
30800,29478,retweet
30801,29479,retweet
30802,29480,reply
30803,29480,retweet
30804,29482,retweet
30805,29482,retweet
30806,29483,reply
30807,29484,retweet
30808,29484,retweet
30809,29484,retweet
30810,29485,reply
30811,29487,retweet
30812,29489,reply
30813,29491,retweet
30814,29492,retweet
30815,29492,reply
30816,29493,message
30817,29495,retweet
30818,29496,retweet
30819,29497,message
30820,29499,reply
30821,29499,reply
30822,29500,retweet
30823,29500,reply
30824,29501,reply
30825,29502,reply
30826,29505,message
30827,29505,reply
30828,29506,reply
30829,29506,reply
30830,29506,retweet
30831,29509,retweet
30832,29510,reply
30833,29515,retweet
30834,29516,retweet
30835,29517,reply
30836,29517,retweet
30837,29518,reply
30838,29519,message
30839,29519,retweet
30840,29522,retweet
30841,29522,message
30842,29524,reply
30843,29526,reply
30844,29526,reply
30845,29526,reply
30846,29528,reply
30847,29530,retweet
30848,29532,reply
30849,29534,retweet
30850,29534,retweet
30851,29534,reply
30852,29535,retweet
30853,29535,retweet
30854,29535,retweet
30855,29535,reply
30856,29536,retweet
30857,29537,retweet
30858,29537,retweet
30859,29537,retweet
30860,29538,message
30861,29538,retweet
30862,29539,reply
30863,29540,retweet
30864,29540,retweet
30865,29542,retweet
30866,29543,retweet
30867,29544,retweet
30868,29545,reply
30869,29545,reply
30870,29545,retweet
30871,29547,reply
30872,29548,reply
30873,29548,retweet
30874,29550,reply
30875,29550,message
30876,29553,retweet
30877,29556,reply
30878,29557,retweet
30879,29558,reply
30880,29559,retweet
30881,29560,reply
30882,29561,retweet
30883,29562,retweet
30884,29562,retweet
30885,29562,retweet
30886,29564,message
30887,29564,retweet
30888,29565,reply
30889,29566,reply
30890,29568,reply
30891,29568,reply
30892,29568,retweet
30893,29570,reply
30894,29571,retweet
30895,29571,reply
30896,29571,retweet
30897,29571,retweet
30898,29572,message
30899,29573,retweet
30900,29573,retweet
30901,29574,retweet
30902,29574,retweet
30903,29574,retweet
30904,29574,retweet
30905,29575,retweet
30906,29575,retweet
30907,29576,retweet
30908,29577,retweet
30909,29578,retweet
30910,29579,retweet
30911,29580,retweet
30912,29580,retweet
30913,29581,retweet
30914,29582,retweet
30915,29583,retweet
30916,29584,reply
30917,29585,message
30918,29586,retweet
30919,29587,message
30920,29587,retweet
30921,29588,retweet
30922,29588,retweet
30923,29589,retweet
30924,29589,retweet
30925,29589,retweet
30926,29589,retweet
30927,29589,retweet
30928,29590,retweet
30929,29590,retweet
30930,29590,retweet
30931,29590,retweet
30932,29590,retweet
30933,29590,retweet
30934,29590,retweet
30935,29591,retweet
30936,29591,retweet
30937,29591,retweet
30938,29591,reply
30939,29591,retweet
30940,29591,retweet
30941,29591,retweet
30942,29591,retweet
30943,29592,retweet
30944,29592,retweet
30945,29592,retweet
30946,29592,retweet
30947,29593,retweet
30948,29593,retweet
30949,29593,retweet
30950,29593,retweet
30951,29594,retweet
30952,29594,retweet
30953,29594,retweet
30954,29594,retweet
30955,29594,retweet
30956,29594,retweet
30957,29594,retweet
30958,29594,retweet
30959,29594,retweet
30960,29594,reply
30961,29594,retweet
30962,29595,retweet
30963,29595,message
30964,29595,retweet
30965,29595,retweet
30966,29595,retweet
30967,29595,retweet
30968,29596,retweet
30969,29596,retweet
30970,29596,retweet
30971,29596,retweet
30972,29596,retweet
30973,29597,retweet
30974,29597,retweet
30975,29597,retweet
30976,29597,retweet
30977,29597,retweet
30978,29597,retweet
30979,29597,retweet
30980,29597,retweet
30981,29597,retweet
30982,29597,retweet
30983,29597,retweet
30984,29597,retweet
30985,29597,retweet
30986,29597,retweet
30987,29597,retweet
30988,29597,retweet
30989,29598,retweet
30990,29598,retweet
30991,29598,reply
30992,29599,reply
30993,29600,reply
30994,29600,retweet
30995,29600,reply
30996,29601,retweet
30997,29601,retweet
30998,29602,retweet
30999,29603,reply
31000,29605,retweet
31001,29605,reply
31002,29606,message
31003,29607,retweet
31004,29608,retweet
31005,29610,retweet
31006,29611,reply
31007,29612,reply
31008,29613,reply
31009,29614,retweet
31010,29615,reply
31011,29615,retweet
31012,29615,retweet
31013,29615,reply
31014,29616,reply
31015,29616,retweet
31016,29617,retweet
31017,29617,reply
31018,29619,retweet
31019,29621,retweet
31020,29621,retweet
31021,29622,retweet
31022,29623,retweet
31023,29623,retweet
31024,29623,reply
31025,29623,retweet
31026,29624,reply
31027,29625,retweet
